id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3932,KTUS,large_airport,Tucson International Airport,32.1161003112793,-110.94100189208984,2643,NA,US,US-AZ,Tucson,yes,KTUS,TUS,TUS,,http://en.wikipedia.org/wiki/Tucson_International_Airport,
3391,KBAB,large_airport,Beale Air Force Base,39.136100769,-121.43699646,113,NA,US,US-CA,Marysville,no,KBAB,BAB,BAB,,http://en.wikipedia.org/wiki/Beale_Air_Force_Base,
3503,KEDW,large_airport,Edwards Air Force Base,34.905399,-117.884003,2312,NA,US,US-CA,Edwards,no,KEDW,EDW,EDW,,http://en.wikipedia.org/wiki/Edwards_Air_Force_Base,
3632,KLAX,large_airport,Los Angeles International Airport,33.94250107,-118.4079971,125,NA,US,US-CA,Los Angeles,yes,KLAX,LAX,LAX,http://www.iflylax.com/,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,
3744,KOAK,large_airport,Metropolitan Oakland International Airport,37.721298,-122.221001,9,NA,US,US-CA,Oakland,yes,KOAK,OAK,OAK,http://www.oaklandairport.com/,http://en.wikipedia.org/wiki/Oakland_International_Airport,"QSF, QBA"
3752,KONT,large_airport,Ontario International Airport,34.055999755859375,-117.60099792480469,944,NA,US,US-CA,Ontario,yes,KONT,ONT,ONT,,http://en.wikipedia.org/wiki/LA/Ontario_International_Airport,
3862,KSAN,large_airport,San Diego International Airport,32.7336006165,-117.190002441,17,NA,US,US-CA,San Diego,yes,KSAN,SAN,SAN,http://www.san.org/,http://en.wikipedia.org/wiki/San_Diego_International_Airport,Lindbergh Field
3878,KSFO,large_airport,San Francisco International Airport,37.61899948120117,-122.375,13,NA,US,US-CA,San Francisco,yes,KSFO,SFO,SFO,http://www.flysfo.com/,http://en.wikipedia.org/wiki/San_Francisco_International_Airport,"QSF, QBA"
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62,NA,US,US-CA,San Jose,yes,KSJC,SJC,SJC,http://www.flysanjose.com/,http://en.wikipedia.org/wiki/San_Jose_International_Airport,"QSF, QBA"
3892,KSMF,large_airport,Sacramento International Airport,38.69540023803711,-121.59100341796875,27,NA,US,US-CA,Sacramento,yes,KSMF,SMF,SMF,,http://en.wikipedia.org/wiki/Sacramento_International_Airport,
3894,KSNA,large_airport,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,56,NA,US,US-CA,Santa Ana,yes,KSNA,SNA,SNA,http://www.ocair.com/,http://en.wikipedia.org/wiki/John_Wayne_Airport,"Disney, Disneyland, Orange County"
3908,KSUU,large_airport,Travis Air Force Base,38.262699127197,-121.92700195312,62,NA,US,US-CA,Fairfield,no,KSUU,SUU,SUU,http://www.travis.af.mil/,http://en.wikipedia.org/wiki/Travis_Air_Force_Base,
3944,KVBG,large_airport,Vandenberg Air Force Base,34.7373008728,-120.583999634,369,NA,US,US-CA,Lompoc,no,KVBG,VBG,VBG,,http://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base,
3463,KCOS,large_airport,City of Colorado Springs Municipal Airport,38.805801391602,-104.70099639893,6187,NA,US,US-CO,Colorado Springs,yes,KCOS,COS,COS,https://flycos.coloradosprings.gov/,http://en.wikipedia.org/wiki/Colorado_Springs_Airport,
3486,KDEN,large_airport,Denver International Airport,39.861698150635,-104.672996521,5431,NA,US,US-CO,Denver,yes,KDEN,DEN,DEN,http://www.flydenver.com/,http://en.wikipedia.org/wiki/Denver_International_Airport,"DVX, KVDX"
3396,KBDL,large_airport,Bradley International Airport,41.9388999939,-72.68319702149999,173,NA,US,US-CT,Hartford,yes,KBDL,BDL,BDL,http://www.bradleyairport.com/,http://en.wikipedia.org/wiki/Bradley_International_Airport,"HFD, Hartford"
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,NA,US,US-DC,Washington,yes,KDCA,DCA,DCA,http://www.flyreagan.com/dca/reagan-national-airport,http://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,WAS
3602,KIAD,large_airport,Washington Dulles International Airport,38.94449997,-77.45580292,312,NA,US,US-DC,Washington,yes,KIAD,IAD,IAD,http://www.mwaa.com/dulles/,http://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,WAS
3494,KDOV,large_airport,Dover Air Force Base,39.12950134,-75.46600342,24,NA,US,US-DE,Dover,no,KDOV,DOV,DOV,http://www.dover.af.mil/,http://en.wikipedia.org/wiki/Dover_Air_Force_Base,"Municipal Airport - Dover Airdrome, Dover Army Airbase, Dover Army Airfield"
3478,KDAB,large_airport,Daytona Beach International Airport,29.179899,-81.058098,34,NA,US,US-FL,Daytona Beach,yes,KDAB,DAB,DAB,,http://en.wikipedia.org/wiki/Daytona_Beach_International_Airport,
3531,KFLL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599411010742,-80.15270233154297,9,NA,US,US-FL,Fort Lauderdale,yes,KFLL,FLL,FLL,http://www.fll.net/,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,"MFW, South Florida"
3620,KJAX,large_airport,Jacksonville International Airport,30.49410057067871,-81.68789672851562,30,NA,US,US-FL,Jacksonville,yes,KJAX,JAX,JAX,,http://en.wikipedia.org/wiki/Jacksonville_International_Airport,
3667,KMCF,large_airport,Mac Dill Air Force Base,27.84930038,-82.52120209,14,NA,US,US-FL,Tampa,no,KMCF,MCF,MCF,http://www.macdill.af.mil/,http://en.wikipedia.org/wiki/MacDill_Air_Force_Base,"Southeast Air Base - Tampa, MacDill Field"
3670,KMCO,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,96,NA,US,US-FL,Orlando,yes,KMCO,MCO,MCO,http://www.orlandoairports.net/,http://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center"
3685,KMIA,large_airport,Miami International Airport,25.79319953918457,-80.29060363769531,8,NA,US,US-FL,Miami,yes,KMIA,MIA,MIA,http://www.miami-airport.com/,http://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida"
3765,KPAM,large_airport,Tyndall Air Force Base,30.0695991516,-85.57540130619999,17,NA,US,US-FL,Panama City,no,KPAM,PAM,PAM,http://www.tyndall.af.mil/,http://en.wikipedia.org/wiki/Tyndall_Air_Force_Base,
3766,KPBI,large_airport,Palm Beach International Airport,26.68320083618164,-80.09559631347656,19,NA,US,US-FL,West Palm Beach,yes,KPBI,PBI,PBI,,http://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida"
3858,KRSW,large_airport,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30,NA,US,US-FL,Fort Myers,yes,KRSW,RSW,RSW,http://www.flylcpa.com/,http://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,
3876,KSFB,large_airport,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,55,NA,US,US-FL,Orlando,yes,KSFB,SFB,SFB,,http://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,30,NA,US,US-FL,Sarasota/Bradenton,yes,KSRQ,SRQ,SRQ,,http://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport,
3924,KTLH,large_airport,Tallahassee Regional Airport,30.396499633789062,-84.35030364990234,81,NA,US,US-FL,Tallahassee,yes,KTLH,TLH,TLH,,http://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,
3926,KTPA,large_airport,Tampa International Airport,27.975500106811523,-82.533203125,26,NA,US,US-FL,Tampa,yes,KTPA,TPA,TPA,,http://en.wikipedia.org/wiki/Tampa_International_Airport,
3948,KVPS,large_airport,Destin-Ft Walton Beach Airport,30.4832,-86.525398,87,NA,US,US-FL,Valparaiso,yes,KVPS,VPS,VPS,http://www.flyvps.com/,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Eglin AFB
3368,KAGS,large_airport,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,http://en.wikipedia.org/wiki/Augusta_Regional_Airport,
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.63669967651367,-84.4281005859375,1026,NA,US,US-GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,
3680,KMGE,large_airport,Dobbins Air Reserve Base,33.91540146,-84.51629639,1068,NA,US,US-GA,Marietta,no,KMGE,MGE,MGE,http://www.dobbins.afrc.af.mil/,http://en.wikipedia.org/wiki/Dobbins_Air_Reserve_Base,"Rickenbacker Field, Marietta AAF, Marietta AFB, Dobbins AFB"
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50,NA,US,US-GA,Savannah,yes,KSAV,SAV,SAV,,http://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,
3951,KWRB,large_airport,Robins Air Force Base,32.6400985718,-83.5919036865,294,NA,US,US-GA,Warner Robins,no,KWRB,WRB,WRB,http://www.robins.af.mil/,https://en.wikipedia.org/wiki/Robins_Air_Force_Base,
5453,PHNL,large_airport,Honolulu International Airport,21.318700790405273,-157.9219970703125,13,NA,US,US-HI,Honolulu,yes,PHNL,HNL,HNL,http://hawaii.gov/dot/airports/hnl/,http://en.wikipedia.org/wiki/Honolulu_International_Airport,"Hickam Air Force Base, HIK, PHIK, KHNL"
3451,KCID,large_airport,The Eastern Iowa Airport,41.884700775146484,-91.71080017089844,869,NA,US,US-IA,Cedar Rapids,yes,KCID,CID,CID,,http://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport,
3482,KDBQ,large_airport,Dubuque Regional Airport,42.40200043,-90.70950317,1077,NA,US,US-IA,Dubuque,yes,KDBQ,DBQ,DBQ,,http://en.wikipedia.org/wiki/Dubuque_Regional_Airport,
3496,KDSM,large_airport,Des Moines International Airport,41.534000396728516,-93.66310119628906,958,NA,US,US-IA,Des Moines,yes,KDSM,DSM,DSM,,http://en.wikipedia.org/wiki/Des_Moines_International_Airport,
3909,KSUX,large_airport,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,1098,NA,US,US-IA,Sioux City,yes,KSUX,SUX,SUX,,http://en.wikipedia.org/wiki/Sioux_Gateway_Airport,
3421,KBOI,large_airport,Boise Air Terminal/Gowen field,43.56439972,-116.2229996,2871,NA,US,US-ID,Boise,yes,KBOI,BOI,BOI,http://www.cityofboise.org/departments/airport/,http://en.wikipedia.org/wiki/Boise_Airport,"Boise Air Terminal, Gowen Field"
3715,KMUO,large_airport,Mountain Home Air Force Base,43.043598,-115.872002,2996,NA,US,US-ID,Mountain Home,no,KMUO,MUO,MUO,http://www.mountainhome.af.mil/,https://en.wikipedia.org/wiki/Mountain_Home_Air_Force_Base,
3417,KBLV,large_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459,NA,US,US-IL,Belleville,yes,KBLV,BLV,BLV,,http://en.wikipedia.org/wiki/Scott_Air_Force_Base,Scott Air Force Base
3419,KBMI,large_airport,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,871,NA,US,US-IL,Bloomington/Normal,yes,KBMI,BMI,BMI,,http://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport,
3673,KMDW,large_airport,Chicago Midway International Airport,41.7859992980957,-87.75240325927734,620,NA,US,US-IL,Chicago,yes,KMDW,MDW,MDW,http://www.flychicago.com/midway/MidwayHomepage.shtm,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,CHI
3695,KMLI,large_airport,Quad City International Airport,41.44850158691406,-90.50749969482422,590,NA,US,US-IL,Moline,yes,KMLI,MLI,MLI,,http://en.wikipedia.org/wiki/Quad_City_International_Airport,
3754,KORD,large_airport,Chicago O'Hare International Airport,41.97859955,-87.90480042,672,NA,US,US-IL,Chicago,yes,KORD,ORD,ORD,http://www.flychicago.com/ohare/en/home/Pages/default.aspx,http://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place"
3773,KPIA,large_airport,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398,660,NA,US,US-IL,Peoria,yes,KPIA,PIA,PIA,,http://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport,Peoria International Airport
3845,KRFD,large_airport,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812,742,NA,US,US-IL,Chicago/Rockford,yes,KRFD,RFD,RFD,,http://en.wikipedia.org/wiki/Chicago/Rockford_International_Airport,
3897,KSPI,large_airport,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598,NA,US,US-IL,Springfield,yes,KSPI,SPI,SPI,,http://en.wikipedia.org/wiki/Abraham_Lincoln_Capital_Airport,
3547,KFWA,large_airport,Fort Wayne International Airport,40.97850037,-85.19509888,814,NA,US,US-IN,Fort Wayne,yes,KFWA,FWA,FWA,https://fwairport.com/,http://en.wikipedia.org/wiki/Fort_Wayne_International_Airport,Baer Field
3573,KGUS,large_airport,Grissom Air Reserve Base,40.648101806599996,-86.1520996094,812,NA,US,US-IN,Peru,no,KGUS,GUS,GUS,http://www.grissom.afrc.af.mil/,http://en.wikipedia.org/wiki/Grissom_Air_Reserve_Base,
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,NA,US,US-IN,Indianapolis,yes,KIND,IND,IND,http://www.indianapolisairport.com/,http://en.wikipedia.org/wiki/Indianapolis_International_Airport,
3868,KSBN,large_airport,South Bend Regional Airport,41.70869827270508,-86.31729888916016,799,NA,US,US-IN,South Bend,yes,KSBN,SBN,SBN,,http://en.wikipedia.org/wiki/South_Bend_Regional_Airport,
3605,KICT,large_airport,Wichita Mid Continent Airport,37.649898529052734,-97.43309783935547,1333,NA,US,US-KS,Wichita,yes,KICT,ICT,ICT,,http://en.wikipedia.org/wiki/Kansas_City_International_Airport,
3471,KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896,NA,US,US-KY,Cincinnati,yes,KCVG,CVG,CVG,,http://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport,
3640,KLEX,large_airport,Blue Grass Airport,38.0364990234375,-84.60590362548828,979,NA,US,US-KY,Lexington,yes,KLEX,LEX,LEX,http://www.bluegrassairport.com/,http://en.wikipedia.org/wiki/Blue_Grass_Airport,
3873,KSDF,large_airport,Louisville International Standiford Field,38.1744,-85.736,501,NA,US,US-KY,Louisville,yes,KSDF,SDF,SDF,http://www.flylouisville.com,http://en.wikipedia.org/wiki/Louisville_International_Airport,
3392,KBAD,large_airport,Barksdale Air Force Base,32.5018005371,-93.6626968384,166,NA,US,US-LA,Bossier City,no,KBAD,BAD,BAD,,http://en.wikipedia.org/wiki/Barksdale_Air_Force_Base,
3429,KBTR,large_airport,"Baton Rouge Metropolitan, Ryan Field",30.53319931,-91.14959717,70,NA,US,US-LA,Baton Rouge,yes,KBTR,BTR,BTR,,http://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,
3642,KLFT,large_airport,Lafayette Regional Airport,30.20529938,-91.98760223,42,NA,US,US-LA,Lafayette,yes,KLFT,LFT,LFT,http://www.lftairport.com/Home,http://en.wikipedia.org/wiki/Lafayette_Regional_Airport,
3697,KMLU,large_airport,Monroe Regional Airport,32.51089859008789,-92.0376968383789,79,NA,US,US-LA,Monroe,yes,KMLU,MLU,MLU,,http://en.wikipedia.org/wiki/Monroe_Regional_Airport,
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4,NA,US,US-LA,New Orleans,yes,KMSY,MSY,MSY,,http://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,
3882,KSHV,large_airport,Shreveport Regional Airport,32.44660186767578,-93.82559967041016,258,NA,US,US-LA,Shreveport,yes,KSHV,SHV,SHV,,http://en.wikipedia.org/wiki/Shreveport_Regional_Airport,
3422,KBOS,large_airport,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20,NA,US,US-MA,Boston,yes,KBOS,BOS,BOS,http://www.massport.com/logan/,http://en.wikipedia.org/wiki/Logan_International_Airport,General Edward Lawrence Logan International Airport
3364,KADW,large_airport,Andrews Air Force Base,38.810799,-76.866997,280,NA,US,US-MD,Camp Springs,no,KADW,ADW,ADW,http://www.jba.af.mil/,http://en.wikipedia.org/wiki/Joint_Base_Andrews,
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,146,NA,US,US-MD,Baltimore,yes,KBWI,BWI,BWI,,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,WAS
3405,KBGR,large_airport,Bangor International Airport,44.80739974975586,-68.8281021118164,192,NA,US,US-ME,Bangor,yes,KBGR,BGR,BGR,,http://en.wikipedia.org/wiki/Bangor_International_Airport,
3796,KPWM,large_airport,Portland International Jetport Airport,43.64619827,-70.30930328,76,NA,US,US-ME,Portland,yes,KPWM,PWM,PWM,,http://en.wikipedia.org/wiki/Portland_International_Jetport,
3497,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645,NA,US,US-MI,Detroit,yes,KDTW,DTW,DTW,http://www.metroairport.com/,http://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,"DTT, Detroit Metro Airport"
3664,KMBS,large_airport,MBS International Airport,43.532901763916016,-84.07959747314453,668,NA,US,US-MI,Saginaw,yes,KMBS,MBS,MBS,http://www.mbsairport.org/,http://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City"
3491,KDLH,large_airport,Duluth International Airport,46.8420982361,-92.19360351559999,1428,NA,US,US-MN,Duluth,yes,KDLH,DLH,DLH,http://www.duluthairport.com/,http://en.wikipedia.org/wiki/Duluth_International_Airport,"LKI, Duluth Air National Guard Base, Lakeside AFB"
3579,KHIB,large_airport,Range Regional Airport,47.38660049,-92.83899689,1354,NA,US,US-MN,Hibbing,yes,KHIB,HIB,HIB,,http://en.wikipedia.org/wiki/Range_Regional_Airport,Chisholm Hibbing Airport
3709,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.881999969499994,-93.22180175780001,841,NA,US,US-MN,Minneapolis,yes,KMSP,MSP,MSP,http://www.mspairport.com/,http://en.wikipedia.org/wiki/Minneapolis-Saint_Paul_International_Airport,
3857,KRST,large_airport,Rochester International Airport,43.90829849243164,-92.5,1317,NA,US,US-MN,Rochester,yes,KRST,RST,RST,,http://en.wikipedia.org/wiki/Rochester_International_Airport,
3623,KJLN,large_airport,Joplin Regional Airport,37.151798248291016,-94.49829864501953,981,NA,US,US-MO,Joplin,yes,KJLN,JLN,JLN,,http://en.wikipedia.org/wiki/Joplin_Regional_Airport,
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,NA,US,US-MO,Kansas City,yes,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,
3879,KSGF,large_airport,Springfield Branson National Airport,37.24570084,-93.38860321,1268,NA,US,US-MO,Springfield,yes,KSGF,SGF,SGF,,http://en.wikipedia.org/wiki/Springfield/Branson_National_Airport,
3905,KSTL,large_airport,Lambert St Louis International Airport,38.74869918823242,-90.37000274658203,618,NA,US,US-MO,St Louis,yes,KSTL,STL,STL,http://www.lambert-stlouis.com/,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,
3907,KSUS,large_airport,Spirit of St Louis Airport,38.662101745605,-90.652000427246,463,NA,US,US-MO,St Louis,no,KSUS,SUS,SUS,http://spiritairport.com/spiritairport/index.jsp,http://en.wikipedia.org/wiki/Spirit_of_St._Louis_Airport,
3914,KSZL,large_airport,Whiteman Air Force Base,38.73030090332,-93.547897338867,870,NA,US,US-MO,Knob Noster,no,KSZL,SZL,SZL,http://www.whiteman.af.mil/,http://en.wikipedia.org/wiki/Whiteman_Air_Force_Base,Sedalia Glider Base
3441,KCBM,large_airport,Columbus Air Force Base,33.6437988281,-88.44380187990001,219,NA,US,US-MS,Columbus,no,KCBM,CBM,CBM,,http://en.wikipedia.org/wiki/Columbus_Air_Force_Base,
3561,KGPT,large_airport,Gulfport Biloxi International Airport,30.40730094909668,-89.07009887695312,28,NA,US,US-MS,Gulfport,yes,KGPT,GPT,GPT,,http://en.wikipedia.org/wiki/Gulfport-Biloxi_International_Airport,
3619,KJAN,large_airport,Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,346,NA,US,US-MS,Jackson,yes,KJAN,JAN,JAN,,http://en.wikipedia.org/wiki/Jackson-Evers_International_Airport,
3408,KBIL,large_airport,Billings Logan International Airport,45.807701110839844,-108.54299926757812,3652,NA,US,US-MT,Billings,yes,KBIL,BIL,BIL,,http://en.wikipedia.org/wiki/Billings_Logan_International_Airport,
3387,KAVL,large_airport,Asheville Regional Airport,35.43619918823242,-82.54180145263672,2165,NA,US,US-NC,Asheville,yes,KAVL,AVL,AVL,,http://en.wikipedia.org/wiki/Asheville_Regional_Airport,
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748,NA,US,US-NC,Charlotte,yes,KCLT,CLT,CLT,http://www.charlotteairport.com/,http://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,
3567,KGSB,large_airport,Seymour Johnson Air Force Base,35.33940125,-77.96060181,109,NA,US,US-NC,Goldsboro,no,KGSB,GSB,GSB,http://www.seymourjohnson.af.mil/,http://en.wikipedia.org/wiki/Seymour_Johnson_Air_Force_Base,
3568,KGSO,large_airport,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925,NA,US,US-NC,Greensboro,yes,KGSO,GSO,GSO,,http://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport,
3844,KRDU,large_airport,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435,NA,US,US-NC,Raleigh/Durham,yes,KRDU,RDU,RDU,,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,
3684,KMHT,large_airport,Manchester Airport,42.93259811401367,-71.43569946289062,266,NA,US,US-NH,Manchester,yes,KMHT,MHT,MHT,,http://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,
3521,KEWR,large_airport,Newark Liberty International Airport,40.692501068115234,-74.168701171875,18,NA,US,US-NJ,Newark,yes,KEWR,EWR,EWR,http://www.panynj.gov/CommutingTravel/airports/html/newarkliberty.html,http://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,"Manhattan, New York City, NYC"
16091,KABQ,large_airport,Albuquerque International Sunport Airport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,http://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3473,KCVS,large_airport,Cannon Air Force Base,34.3828010559,-103.321998596,4295,NA,US,US-NM,Clovis,no,KCVS,CVS,CVS,http://www.cannon.af.mil/,http://en.wikipedia.org/wiki/Cannon_Air_Force_Base,
3584,KHMN,large_airport,Holloman Air Force Base,32.8525009155,-106.107002258,4093,NA,US,US-NM,Alamogordo,no,KHMN,HMN,HMN,http://www.holloman.af.mil/,http://en.wikipedia.org/wiki/Holloman_Air_Force_Base,Alamogordo AAF
3631,KLAS,large_airport,McCarran International Airport,36.08010101,-115.1520004,2181,NA,US,US-NV,Las Vegas,yes,KLAS,LAS,LAS,http://www.mccarran.com/,http://en.wikipedia.org/wiki/McCarran_International_Airport,
3853,KRNO,large_airport,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,4415,NA,US,US-NV,Reno,yes,KRNO,RNO,RNO,,http://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728,NA,US,US-NY,Buffalo,yes,KBUF,BUF,BUF,,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,
3622,KJFK,large_airport,John F Kennedy International Airport,40.63980103,-73.77890015,13,NA,US,US-NY,New York,yes,KJFK,JFK,JFK,http://www.panynj.gov/CommutingTravel/airports/html/kennedy.html,http://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,"Manhattan, New York City, NYC, Idlewild"
3643,KLGA,large_airport,La Guardia Airport,40.77719879,-73.87259674,21,NA,US,US-NY,New York,yes,KLGA,LGA,LGA,http://www.panynj.gov/CommutingTravel/airports/html/laguardia.html,http://en.wikipedia.org/wiki/LaGuardia_Airport,"Manhattan, New York City, NYC, Glenn H. Curtiss Airport, North Beach Airport, La Guardia"
3855,KROC,large_airport,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,559,NA,US,US-NY,Rochester,yes,KROC,ROC,ROC,,http://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421,NA,US,US-NY,Syracuse,yes,KSYR,SYR,SYR,http://www.syrairport.org/,http://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,
